# Original file: "vega_c95.fits"
# this is the vega spectrum from ATLAS12
# It covers 0.09 - 2.6 microns with uniform spacing of 0.1nm
# downloaded from here: ftp://ftp.stsci.edu/cdbs/grid/k93models/standards/
# see the readme there for more details.
#
# wavelength units are angstroms
# flux units are erg cm-2 s-1 angstrom-1

wavelength flux
18667.500 7.03852E-11
18668.500 7.04516E-11
18669.500 7.04239E-11
18670.500 7.03827E-11
18671.500 7.03416E-11
18672.500 7.03005E-11
18673.500 7.02594E-11
18674.500 7.02049E-11
18675.500 7.01772E-11
18676.500 7.01294E-11
18677.500 7.00816E-11
18678.500 7.00338E-11
18679.500 6.99726E-11
18680.500 6.98443E-11
18681.500 6.98771E-11
18682.500 6.98361E-11
18683.500 6.97884E-11
18684.500 6.97339E-11
18685.500 6.96795E-11
18686.500 6.96184E-11
18687.500 6.95640E-11
18688.500 6.95096E-11
18689.500 6.94485E-11
18690.500 6.93808E-11
18691.500 6.93197E-11
18692.500 6.92587E-11
18693.500 6.91910E-11
18694.500 6.91232E-11
18695.500 6.90556E-11
18696.500 6.89812E-11
18697.500 6.89068E-11
18698.500 6.88324E-11
18699.500 6.87514E-11
18700.500 6.86771E-11
18701.500 6.85894E-11
18702.500 6.85084E-11
18703.500 6.84207E-11
18704.500 6.83331E-11
18705.500 6.82321E-11
18706.500 6.81311E-11
18707.500 6.80100E-11
18708.500 6.79359E-11
18709.500 6.78416E-11
18710.500 6.77273E-11
18711.500 6.76198E-11
18712.500 6.75055E-11
18713.500 6.73846E-11
18714.500 6.72637E-11
18715.500 6.71362E-11
18716.500 6.70020E-11
18717.500 6.68745E-11
18718.500 6.67257E-11
18719.500 6.65855E-11
18720.500 6.64361E-11
18721.500 6.62826E-11
18722.500 6.61186E-11
18723.500 6.59559E-11
18724.500 6.57771E-11
18725.500 6.56045E-11
18726.500 6.54165E-11
18727.500 6.51284E-11
18728.500 6.49572E-11
18729.500 6.47686E-11
18730.500 6.46015E-11
18731.500 6.43797E-11
18732.500 6.41445E-11
18733.500 6.39035E-11
18734.500 6.36538E-11
18735.500 6.33874E-11
18736.500 6.31158E-11
18737.500 6.28302E-11
18738.500 6.25201E-11
18739.500 6.22246E-11
18740.500 6.18992E-11
18741.500 6.15606E-11
18742.500 6.12027E-11
18743.500 6.08348E-11
18744.500 6.04477E-11
18745.500 6.00341E-11
18746.500 5.96058E-11
18747.500 5.91523E-11
18748.500 5.86596E-11
18749.500 5.81398E-11
18750.500 5.75733E-11
18751.500 5.69324E-11
18752.500 5.62078E-11
18753.500 5.53041E-11
18754.500 5.22360E-11
18755.500 4.61207E-11
18756.500 4.53429E-11
18757.500 5.11170E-11
18758.500 5.50058E-11
18759.500 5.59649E-11
18760.500 5.66962E-11
18761.500 5.73216E-11
18762.500 5.78882E-11
18763.500 5.83949E-11
18764.500 5.88636E-11
18765.500 5.93083E-11
18766.500 5.97189E-11
18767.500 6.01068E-11
18768.500 6.04800E-11
18769.500 6.08293E-11
18770.500 6.11598E-11
18771.500 6.14809E-11
18772.500 6.17814E-11
18773.500 6.20679E-11
18774.500 6.23403E-11
18775.500 6.26014E-11
18776.500 6.28552E-11
18777.500 6.30922E-11
18778.500 6.33206E-11
18779.500 6.35417E-11
18780.500 6.37474E-11
18781.500 6.39477E-11
18782.500 6.41381E-11
18783.500 6.43191E-11
18784.500 6.44861E-11
18785.500 6.46631E-11
18786.500 6.48221E-11
18787.500 6.49771E-11
18788.500 6.51208E-11
18789.500 6.52618E-11
18790.500 6.53955E-11
18791.500 6.55238E-11
18792.500 6.56488E-11
18793.500 6.57658E-11
18794.500 6.58775E-11
18795.500 6.59838E-11
18796.500 6.60782E-11
18797.500 6.61898E-11
18798.500 6.62796E-11
18799.500 6.63653E-11
18800.500 6.64642E-11
18801.500 6.65433E-11
18802.500 6.66290E-11
18803.500 6.66947E-11
18804.500 6.67671E-11
18805.500 6.68395E-11
18806.500 6.69118E-11
18807.500 6.69776E-11
18808.500 6.70433E-11
18809.500 6.71023E-11
18810.500 6.71548E-11
18811.500 6.72138E-11
18812.500 6.72596E-11
18813.500 6.73120E-11
18814.500 6.73578E-11
18815.500 6.74035E-11
18816.500 6.74493E-11
18817.500 6.74884E-11
18818.500 6.75275E-11
18819.500 6.75667E-11
18820.500 6.76057E-11
18821.500 6.76382E-11
18822.500 6.76641E-11
18823.500 6.76966E-11
18824.500 6.65791E-11
18825.500 6.77284E-11
18826.500 6.77873E-11
18827.500 6.78132E-11
18828.500 6.78390E-11
18829.500 6.78648E-11
18830.500 6.78906E-11
18831.500 6.79098E-11
18832.500 6.79290E-11
18833.500 6.79482E-11
18834.500 6.79674E-11
18835.500 6.79866E-11
18836.500 6.79992E-11
18837.500 6.80118E-11
18838.500 6.80177E-11
18839.500 6.80435E-11
18840.500 6.80561E-11
18841.500 6.80621E-11
18842.500 6.80746E-11
18843.500 6.80872E-11
18844.500 6.80997E-11
18845.500 6.81057E-11
18846.500 6.81183E-11
18847.500 6.81242E-11
18848.500 6.81236E-11
18849.500 6.50072E-11
18850.500 6.80300E-11
18851.500 6.81480E-11
18852.500 6.81540E-11
18853.500 6.81599E-11
18854.500 6.81527E-11
18855.500 6.63801E-11
18856.500 6.81448E-11
18857.500 6.81705E-11
18858.500 6.81765E-11
18859.500 6.81758E-11
18860.500 6.81818E-11
18861.500 6.79902E-11
18862.500 6.81607E-11
18863.500 6.81798E-11
18864.500 6.81792E-11
18865.500 6.81785E-11
18866.500 6.81779E-11
18867.500 6.81772E-11
18868.500 6.81766E-11
18869.500 6.81759E-11
18870.500 6.81753E-11
18871.500 6.81483E-11
18872.500 6.81674E-11
18873.500 6.81668E-11
18874.500 6.81595E-11
18875.500 6.81589E-11
18876.500 6.81517E-11
18877.500 6.81510E-11
18878.500 6.81438E-11
18879.500 6.81300E-11
18880.500 6.81294E-11
18881.500 6.81353E-11
18882.500 6.81281E-11
18883.500 6.81143E-11
18884.500 6.81137E-11
18885.500 6.81130E-11
18886.500 6.81058E-11
18887.500 6.80986E-11
18888.500 6.80914E-11
18889.500 6.80842E-11
18890.500 6.80770E-11
18891.500 6.80304E-11
18892.500 6.80691E-11
18893.500 6.80619E-11
18894.500 6.80416E-11
18895.500 6.80475E-11
18896.500 6.80272E-11
18897.500 6.80331E-11
18898.500 6.80259E-11
18899.500 6.80187E-11
18900.500 6.80115E-11
18901.500 6.79912E-11
18902.500 6.76825E-11
18903.500 6.79768E-11
18904.500 6.79762E-11
18905.500 6.79690E-11
18906.500 6.79618E-11
18907.500 6.79480E-11
18908.500 6.79409E-11
18909.500 6.79337E-11
18910.500 6.79265E-11
18911.500 6.79127E-11
18912.500 6.79056E-11
18913.500 6.78984E-11
18914.500 6.78847E-11
18915.500 6.78775E-11
18916.500 6.78703E-11
18917.500 6.78566E-11
18918.500 6.78363E-11
18919.500 6.77114E-11
18920.500 6.78285E-11
18921.500 6.78214E-11
18922.500 6.76965E-11
18923.500 6.77809E-11
18924.500 6.77802E-11
18925.500 6.77796E-11
18926.500 6.76875E-11
18927.500 6.77326E-11
18928.500 6.77516E-11
18929.500 6.77379E-11
18930.500 6.77111E-11
18931.500 6.37990E-11
18932.500 6.72917E-11
18933.500 6.76897E-11
18934.500 6.66700E-11
18935.500 6.76754E-11
18936.500 6.76682E-11
18937.500 6.76480E-11
18938.500 6.76474E-11
18939.500 6.76337E-11
18940.500 6.76266E-11
18941.500 6.76129E-11
18942.500 6.75993E-11
18943.500 6.75856E-11
18944.500 6.75785E-11
18945.500 6.75713E-11
18946.500 6.75512E-11
18947.500 6.75375E-11
18948.500 6.75304E-11
18949.500 6.69493E-11
18950.500 6.75031E-11
18951.500 6.75025E-11
18952.500 6.74888E-11
18953.500 6.74817E-11
18954.500 6.72921E-11
18955.500 6.74414E-11
18956.500 6.74408E-11
18957.500 6.74141E-11
18958.500 6.74201E-11
18959.500 6.73869E-11
18960.500 6.73863E-11
18961.500 6.73792E-11
18962.500 6.71702E-11
18963.500 6.71045E-11
18964.500 6.73514E-11
18965.500 6.73312E-11
18966.500 6.70702E-11
18967.500 6.73040E-11
18968.500 6.72904E-11
18969.500 6.72768E-11
18970.500 6.72827E-11
18971.500 6.72691E-11
18972.500 6.72555E-11
18973.500 6.72484E-11
18974.500 6.72283E-11
18975.500 6.72083E-11
18976.500 6.72077E-11
18977.500 6.72006E-11
18978.500 6.71740E-11
18979.500 6.71734E-11
18980.500 6.71663E-11
18981.500 6.71398E-11
18982.500 6.71392E-11
18983.500 6.71256E-11
18984.500 6.71121E-11
18985.500 6.71050E-11
18986.500 6.70849E-11
18987.500 6.70779E-11
18988.500 6.70643E-11
18989.500 6.70442E-11
18990.500 6.70437E-11
18991.500 6.70236E-11
18992.500 6.69062E-11
18993.500 6.70030E-11
18994.500 6.69570E-11
18995.500 6.69694E-11
18996.500 6.69689E-11
18997.500 6.69553E-11
18998.500 6.69418E-11
18999.500 6.69348E-11
19000.500 6.69212E-11
19001.500 6.68882E-11
19002.500 6.68747E-11
19003.500 6.68806E-11
19004.500 6.68736E-11
19005.500 6.68536E-11
19006.500 6.68466E-11
19007.500 6.68331E-11
19008.500 6.68195E-11
19009.500 6.68060E-11
19010.500 6.67990E-11
19011.500 6.67790E-11
19012.500 6.67720E-11
19013.500 6.67585E-11
19014.500 6.67450E-11
19015.500 6.67315E-11
19016.500 6.66597E-11
19017.500 6.66786E-11
19018.500 6.66975E-11
19019.500 6.66840E-11
19020.500 6.66640E-11
19021.500 6.66570E-11
19022.500 6.66436E-11
19023.500 6.66366E-11
19024.500 6.66231E-11
19025.500 6.66096E-11
19026.500 6.65961E-11
19027.500 6.65827E-11
19028.500 6.65692E-11
19029.500 6.65557E-11
19030.500 6.65487E-11
19031.500 6.65353E-11
19032.500 6.64766E-11
19033.500 6.65084E-11
19034.500 6.64949E-11
19035.500 6.63910E-11
19036.500 6.64292E-11
19037.500 6.64546E-11
19038.500 6.64476E-11
19039.500 6.64341E-11
19040.500 6.64207E-11
19041.500 6.64073E-11
19042.500 6.63938E-11
19043.500 6.63804E-11
19044.500 6.63670E-11
19045.500 6.63536E-11
19046.500 6.63466E-11
19047.500 6.63332E-11
19048.500 6.63197E-11
19049.500 6.63063E-11
19050.500 6.62929E-11
19051.500 6.62666E-11
19052.500 6.62661E-11
19053.500 6.62527E-11
19054.500 6.62393E-11
19055.500 6.62259E-11
19056.500 6.62189E-11
19057.500 6.62055E-11
19058.500 6.61857E-11
19059.500 6.61787E-11
19060.500 6.61654E-11
19061.500 6.61520E-11
19062.500 6.61386E-11
19063.500 6.61252E-11
19064.500 6.61054E-11
19065.500 6.60985E-11
19066.500 6.60915E-11
19067.500 6.60781E-11
19068.500 6.60648E-11
19069.500 6.60514E-11
19070.500 6.60380E-11
19071.500 6.60247E-11
19072.500 6.60113E-11
19073.500 6.59980E-11
19074.500 6.59782E-11
19075.500 6.59584E-11
19076.500 6.59643E-11
19077.500 6.59381E-11
19078.500 6.59312E-11
19079.500 6.59178E-11
19080.500 6.58981E-11
19081.500 6.58976E-11
19082.500 6.58843E-11
19083.500 6.58709E-11
19084.500 6.58319E-11
19085.500 6.58443E-11
19086.500 6.58309E-11
19087.500 6.58176E-11
19088.500 6.58043E-11
19089.500 6.57910E-11
19090.500 6.57776E-11
19091.500 6.57707E-11
19092.500 6.57574E-11
19093.500 6.57441E-11
19094.500 6.57308E-11
19095.500 6.57175E-11
19096.500 6.57042E-11
19097.500 6.56909E-11
19098.500 6.56776E-11
19099.500 6.56643E-11
19100.500 6.56510E-11
19101.500 6.56377E-11
19102.500 6.56244E-11
19103.500 6.56111E-11
19104.500 6.55979E-11
19105.500 6.55910E-11
19106.500 6.55777E-11
19107.500 6.55644E-11
19108.500 6.55447E-11
19109.500 6.55186E-11
19110.500 6.55246E-11
19111.500 6.55113E-11
19112.500 6.54981E-11
19113.500 6.54848E-11
19114.500 6.54715E-11
19115.500 6.54327E-11
19116.500 6.54450E-11
19117.500 6.54318E-11
19118.500 6.53673E-11
19119.500 6.53989E-11
19120.500 6.53920E-11
19121.500 6.53788E-11
19122.500 6.53655E-11
19123.500 6.53459E-11
19124.500 6.53391E-11
19125.500 6.53322E-11
19126.500 6.53190E-11
19127.500 6.53058E-11
19128.500 6.52925E-11
19129.500 6.52665E-11
19130.500 6.52597E-11
19131.500 6.52529E-11
19132.500 6.52077E-11
19133.500 6.52136E-11
19134.500 6.52132E-11
19135.500 6.52000E-11
19136.500 6.51868E-11
19137.500 6.51736E-11
19138.500 6.51604E-11
19139.500 6.51472E-11
19140.500 6.51340E-11
19141.500 6.51208E-11
19142.500 6.51076E-11
19143.500 6.50944E-11
19144.500 6.50812E-11
19145.500 6.50680E-11
19146.500 6.50548E-11
19147.500 6.50353E-11
19148.500 6.50285E-11
19149.500 6.50153E-11
19150.500 6.50021E-11
19151.500 6.49826E-11
19152.500 6.49758E-11
19153.500 6.49626E-11
19154.500 6.49494E-11
19155.500 6.49363E-11
19156.500 6.49231E-11
19157.500 6.49036E-11
19158.500 6.48968E-11
19159.500 6.48836E-11
19160.500 6.48705E-11
19161.500 6.48573E-11
19162.500 6.48187E-11
19163.500 6.48311E-11
19164.500 6.48179E-11
19165.500 6.48048E-11
19166.500 6.47853E-11
19167.500 6.47785E-11
19168.500 6.47526E-11
19169.500 6.47522E-11
19170.500 6.47391E-11
19171.500 6.47260E-11
19172.500 6.47129E-11
19173.500 6.46997E-11
19174.500 6.46866E-11
19175.500 6.46735E-11
19176.500 6.46604E-11
19177.500 6.46473E-11
19178.500 6.46342E-11
19179.500 6.46211E-11
19180.500 6.46080E-11
19181.500 6.45949E-11
19182.500 6.45627E-11
19183.500 6.45687E-11
19184.500 6.45428E-11
19185.500 6.45234E-11
19186.500 6.45294E-11
19187.500 6.45163E-11
19188.500 6.45032E-11
19189.500 6.44901E-11
19190.500 6.44770E-11
19191.500 6.44640E-11
19192.500 6.44318E-11
19193.500 6.44188E-11
19194.500 6.44248E-11
19195.500 6.44053E-11
19196.500 6.43923E-11
19197.500 6.43792E-11
19198.500 6.43534E-11
19199.500 6.40990E-11
19200.500 6.43337E-11
19201.500 6.43270E-11
19202.500 6.43139E-11
19203.500 6.43009E-11
19204.500 6.42878E-11
19205.500 6.42748E-11
19206.500 6.42617E-11
19207.500 6.42424E-11
19208.500 6.42357E-11
19209.500 6.42163E-11
19210.500 6.42033E-11
19211.500 6.41902E-11
19212.500 6.41772E-11
19213.500 6.41642E-11
19214.500 6.41512E-11
19215.500 6.41318E-11
19216.500 6.41188E-11
19217.500 6.41121E-11
19218.500 6.40991E-11
19219.500 6.40797E-11
19220.500 6.40667E-11
19221.500 6.40537E-11
19222.500 6.40407E-11
19223.500 6.40277E-11
19224.500 6.39957E-11
19225.500 6.40017E-11
19226.500 6.39887E-11
19227.500 6.39631E-11
19228.500 6.39564E-11
19229.500 6.39434E-11
19230.500 6.39305E-11
19231.500 6.39175E-11
19232.500 6.38918E-11
19233.500 6.38345E-11
19234.500 6.38722E-11
19235.500 6.38592E-11
19236.500 6.38463E-11
19237.500 6.38333E-11
19238.500 6.38203E-11
19239.500 6.38011E-11
19240.500 6.37565E-11
19241.500 6.37752E-11
19242.500 6.37622E-11
19243.500 6.37492E-11
19244.500 6.37300E-11
19245.500 6.36917E-11
19246.500 6.36978E-11
19247.500 6.36911E-11
19248.500 6.36719E-11
19249.500 6.36589E-11
19250.500 6.36460E-11
19251.500 6.36331E-11
19252.500 6.36012E-11
19253.500 6.36009E-11
19254.500 6.35880E-11
19255.500 6.35751E-11
19256.500 6.35558E-11
19257.500 6.35429E-11
19258.500 6.35300E-11
19259.500 6.35108E-11
19260.500 6.34979E-11
19261.500 6.34850E-11
19262.500 6.34721E-11
19263.500 6.34528E-11
19264.500 6.34400E-11
19265.500 6.34207E-11
19266.500 6.34079E-11
19267.500 6.33950E-11
19268.500 6.33821E-11
19269.500 6.33629E-11
19270.500 6.33500E-11
19271.500 6.33308E-11
19272.500 6.33053E-11
19273.500 6.25630E-11
19274.500 6.32859E-11
19275.500 6.32730E-11
19276.500 6.32538E-11
19277.500 6.32410E-11
19278.500 6.32218E-11
19279.500 6.31648E-11
19280.500 6.31898E-11
19281.500 6.31769E-11
19282.500 6.31578E-11
19283.500 6.31449E-11
19284.500 6.31258E-11
19285.500 6.31130E-11
19286.500 6.30938E-11
19287.500 6.30810E-11
19288.500 6.29290E-11
19289.500 6.30490E-11
19290.500 6.30299E-11
19291.500 6.30045E-11
19292.500 6.29854E-11
19293.500 6.29600E-11
19294.500 6.29534E-11
19295.500 6.29469E-11
19296.500 6.29278E-11
19297.500 6.29087E-11
19298.500 6.28959E-11
19299.500 6.28762E-11
19300.500 6.28584E-11
19301.500 6.28405E-11
19302.500 6.28227E-11
19303.500 6.28011E-11
19304.500 6.27663E-11
19305.500 6.27604E-11
19306.500 6.27508E-11
19307.500 6.27317E-11
19308.500 6.27083E-11
19309.500 6.26867E-11
19310.500 6.26727E-11
19311.500 6.26555E-11
19312.500 6.26107E-11
19313.500 6.26174E-11
19314.500 6.25752E-11
19315.500 6.25800E-11
19316.500 6.25603E-11
19317.500 6.25407E-11
19318.500 6.25204E-11
19319.500 6.24988E-11
19320.500 6.24748E-11
19321.500 6.24545E-11
19322.500 6.24343E-11
19323.500 6.24134E-11
19324.500 6.23963E-11
19325.500 6.23748E-11
19326.500 6.23508E-11
19327.500 6.22829E-11
19328.500 6.23034E-11
19329.500 6.22869E-11
19330.500 6.22316E-11
19331.500 6.22395E-11
19332.500 6.22193E-11
19333.500 6.21859E-11
19334.500 6.21588E-11
19335.500 6.21480E-11
19336.500 6.21228E-11
19337.500 6.21001E-11
19338.500 6.20755E-11
19339.500 6.20484E-11
19340.500 6.20226E-11
19341.500 6.19987E-11
19342.500 6.19710E-11
19343.500 6.19464E-11
19344.500 6.19200E-11
19345.500 6.18929E-11
19346.500 6.18652E-11
19347.500 6.18370E-11
19348.500 6.18087E-11
19349.500 6.17798E-11
19350.500 6.17465E-11
19351.500 6.17113E-11
19352.500 6.16806E-11
19353.500 6.16604E-11
19354.500 6.16272E-11
19355.500 6.15964E-11
19356.500 6.15613E-11
19357.500 6.15331E-11
19358.500 6.14692E-11
19359.500 6.14647E-11
19360.500 6.14309E-11
19361.500 6.13958E-11
19362.500 6.13601E-11
19363.500 6.13244E-11
19364.500 6.12869E-11
19365.500 6.12487E-11
19366.500 6.12099E-11
19367.500 6.11711E-11
19368.500 6.11298E-11
19369.500 6.10249E-11
19370.500 6.10461E-11
19371.500 6.10054E-11
19372.500 6.09617E-11
19373.500 6.09180E-11
19374.500 6.08730E-11
19375.500 6.08255E-11
19376.500 6.07781E-11
19377.500 6.07294E-11
19378.500 6.06807E-11
19379.500 6.06302E-11
19380.500 6.05784E-11
19381.500 6.05248E-11
19382.500 6.04705E-11
19383.500 6.04150E-11
19384.500 6.03589E-11
19385.500 6.02985E-11
19386.500 6.02393E-11
19387.500 6.01777E-11
19388.500 6.01154E-11
19389.500 6.00419E-11
19390.500 5.99759E-11
19391.500 5.98339E-11
19392.500 5.98471E-11
19393.500 5.97761E-11
19394.500 5.96897E-11
19395.500 5.96181E-11
19396.500 5.95379E-11
19397.500 5.94689E-11
19398.500 5.93794E-11
19399.500 5.93029E-11
19400.500 5.92159E-11
19401.500 5.91277E-11
19402.500 5.90364E-11
19403.500 5.89413E-11
19404.500 5.88438E-11
19405.500 5.87439E-11
19406.500 5.86427E-11
19407.500 5.85378E-11
19408.500 5.84223E-11
19409.500 5.83143E-11
19410.500 5.82002E-11
19411.500 5.80829E-11
19412.500 5.79595E-11
19413.500 5.78323E-11
19414.500 5.77027E-11
19415.500 5.75694E-11
19416.500 5.74287E-11
19417.500 5.72849E-11
19418.500 5.71386E-11
19419.500 5.69874E-11
19420.500 5.68282E-11
19421.500 5.66640E-11
19422.500 5.64980E-11
19423.500 5.63264E-11
19424.500 5.61449E-11
19425.500 5.59573E-11
19426.500 5.57660E-11
19427.500 5.55673E-11
19428.500 5.53637E-11
19429.500 5.51489E-11
19430.500 5.49230E-11
19431.500 5.47052E-11
19432.500 5.44670E-11
19433.500 5.42239E-11
19434.500 5.39721E-11
19435.500 5.37025E-11
19436.500 5.34285E-11
19437.500 5.31435E-11
19438.500 5.28275E-11
19439.500 5.25351E-11
19440.500 5.22118E-11
19441.500 5.18724E-11
19442.500 5.15072E-11
19443.500 5.11178E-11
19444.500 5.07080E-11
19445.500 5.02612E-11
19446.500 4.97526E-11
19447.500 4.91753E-11
19448.500 4.84613E-11
19449.500 4.73357E-11
19450.500 4.53226E-11
19451.500 4.60366E-11
19452.500 4.77110E-11
19453.500 4.86437E-11
19454.500 4.92909E-11
19455.500 4.98228E-11
19456.500 5.02960E-11
19457.500 5.07201E-11
19458.500 5.11002E-11
19459.500 5.14574E-11
19460.500 5.17978E-11
19461.500 5.21122E-11
19462.500 5.24116E-11
19463.500 5.27024E-11
19464.500 5.29733E-11
19465.500 5.32336E-11
19466.500 5.34858E-11
19467.500 5.37257E-11
19468.500 5.39475E-11
19469.500 5.41700E-11
19470.500 5.43887E-11
19471.500 5.45913E-11
19472.500 5.47907E-11
19473.500 5.49802E-11
19474.500 5.51568E-11
19475.500 5.53332E-11
19476.500 5.55029E-11
19477.500 5.56639E-11
19478.500 5.58187E-11
19479.500 5.59691E-11
19480.500 5.61114E-11
19481.500 5.62495E-11
19482.500 5.63844E-11
19483.500 5.65118E-11
19484.500 5.66343E-11
19485.500 5.67544E-11
19486.500 5.68682E-11
19487.500 5.69783E-11
19488.500 5.70834E-11
19489.500 5.71843E-11
19490.500 5.72832E-11
19491.500 5.73772E-11
19492.500 5.74650E-11
19493.500 5.75565E-11
19494.500 5.76399E-11
19495.500 5.77104E-11
19496.500 5.77987E-11
19497.500 5.78741E-11
19498.500 5.78177E-11
19499.500 5.80156E-11
19500.500 5.80830E-11
19501.500 5.81472E-11
19502.500 5.82102E-11
19503.500 5.82689E-11
19504.500 5.83263E-11
19505.500 5.83813E-11
19506.500 5.84338E-11
19507.500 5.84850E-11
19508.500 5.85338E-11
19509.500 5.85783E-11
19510.500 5.86215E-11
19511.500 5.85810E-11
19512.500 5.87103E-11
19513.500 5.86791E-11
19514.500 5.87862E-11
19515.500 5.88134E-11
19516.500 5.88523E-11
19517.500 5.88942E-11
19518.500 5.89269E-11
19519.500 5.89411E-11
19520.500 5.89873E-11
19521.500 5.90157E-11
19522.500 5.90422E-11
19523.500 5.90694E-11
19524.500 5.90940E-11
19525.500 5.91150E-11
19526.500 5.91403E-11
19527.500 5.91619E-11
19528.500 5.91834E-11
19529.500 5.92026E-11
19530.500 5.92217E-11
19531.500 5.92396E-11
19532.500 5.92507E-11
19533.500 5.92735E-11
19534.500 5.92889E-11
19535.500 5.93030E-11
19536.500 5.93172E-11
19537.500 5.93302E-11
19538.500 5.93431E-11
19539.500 5.93554E-11
19540.500 5.93665E-11
19541.500 5.93770E-11
19542.500 5.93869E-11
19543.500 5.93968E-11
19544.500 5.94054E-11
19545.500 5.94134E-11
19546.500 5.94184E-11
19547.500 5.94276E-11
19548.500 5.94350E-11
19549.500 5.94412E-11
19550.500 5.94474E-11
19551.500 5.94529E-11
19552.500 5.94579E-11
19553.500 5.94622E-11
19554.500 5.94659E-11
19555.500 5.94697E-11
19556.500 5.94721E-11
19557.500 5.94581E-11
19558.500 5.94777E-11
19559.500 5.94790E-11
19560.500 5.94815E-11
19561.500 5.94815E-11
19562.500 5.94840E-11
19563.500 5.94834E-11
19564.500 5.94853E-11
19565.500 5.94853E-11
19566.500 5.94848E-11
19567.500 5.94848E-11
19568.500 5.94842E-11
19569.500 5.94837E-11
19570.500 5.94819E-11
19571.500 5.94807E-11
19572.500 5.94789E-11
19573.500 5.94771E-11
19574.500 5.94624E-11
19575.500 5.94729E-11
19576.500 5.94698E-11
19577.500 5.94638E-11
19578.500 5.94644E-11
19579.500 5.94614E-11
19580.500 5.94578E-11
19581.500 5.94541E-11
19582.500 5.94505E-11
19583.500 5.94463E-11
19584.500 5.94426E-11
19585.500 5.94378E-11
19586.500 5.94329E-11
19587.500 5.94250E-11
19588.500 5.94226E-11
19589.500 5.94160E-11
19590.500 5.94123E-11
19591.500 5.94093E-11
19592.500 5.94039E-11
19593.500 5.93984E-11
19594.500 5.93930E-11
19595.500 5.93875E-11
19596.500 5.93815E-11
19597.500 5.93742E-11
19598.500 5.93638E-11
19599.500 5.93639E-11
19600.500 5.93572E-11
19601.500 5.93512E-11
19602.500 5.93445E-11
19603.500 5.93354E-11
19604.500 5.93312E-11
19605.500 5.93239E-11
19606.500 5.93178E-11
19607.500 5.93069E-11
19608.500 5.93039E-11
19609.500 5.92948E-11
19610.500 5.92894E-11
19611.500 5.92821E-11
19612.500 5.92749E-11
19613.500 5.92676E-11
19614.500 5.92603E-11
19615.500 5.92525E-11
19616.500 5.92452E-11
19617.500 5.92373E-11
19618.500 5.91911E-11
19619.500 5.92198E-11
19620.500 5.91955E-11
19621.500 5.92059E-11
19622.500 5.91980E-11
19623.500 5.91896E-11
19624.500 5.91817E-11
19625.500 5.91732E-11
19626.500 5.91654E-11
19627.500 5.91533E-11
19628.500 5.91479E-11
19629.500 5.91400E-11
19630.500 5.89347E-11
19631.500 5.91164E-11
19632.500 5.91147E-11
19633.500 5.90971E-11
19634.500 5.90807E-11
19635.500 5.90881E-11
19636.500 5.90766E-11
19637.500 5.90706E-11
19638.500 5.90621E-11
19639.500 5.90531E-11
19640.500 5.90186E-11
19641.500 5.90350E-11
19642.500 5.90259E-11
19643.500 5.90127E-11
19644.500 5.89551E-11
19645.500 5.89988E-11
19646.500 5.89898E-11
19647.500 5.89807E-11
19648.500 5.89711E-11
19649.500 5.89621E-11
19650.500 5.89512E-11
19651.500 5.89422E-11
19652.500 5.89344E-11
19653.500 5.89247E-11
19654.500 5.89151E-11
19655.500 5.89061E-11
19656.500 5.88934E-11
19657.500 5.88856E-11
19658.500 5.88645E-11
19659.500 5.88676E-11
19660.500 5.88585E-11
19661.500 5.88435E-11
19662.500 5.88393E-11
19663.500 5.88291E-11
19664.500 5.87904E-11
19665.500 5.88080E-11
19666.500 5.88008E-11
19667.500 5.87900E-11
19668.500 5.87810E-11
19669.500 5.87708E-11
19670.500 5.87612E-11
19671.500 5.87510E-11
19672.500 5.87390E-11
19673.500 5.87269E-11
19674.500 5.87216E-11
19675.500 5.87126E-11
19676.500 5.87024E-11
19677.500 5.86928E-11
19678.500 5.86826E-11
19679.500 5.86724E-11
19680.500 5.86628E-11
19681.500 5.86526E-11
19682.500 5.86412E-11
19683.500 5.86328E-11
19684.500 5.86232E-11
19685.500 5.86131E-11
19686.500 5.86029E-11
19687.500 5.85933E-11
19688.500 5.85831E-11
19689.500 5.85729E-11
19690.500 5.85422E-11
19691.500 5.85526E-11
19692.500 5.85424E-11
19693.500 5.85189E-11
19694.500 5.85100E-11
19695.500 5.84956E-11
19696.500 5.85005E-11
19697.500 5.84916E-11
19698.500 5.84814E-11
19699.500 5.84712E-11
19700.500 5.84611E-11
19701.500 5.84509E-11
19702.500 5.84408E-11
19703.500 5.84306E-11
19704.500 5.84198E-11
19705.500 5.84097E-11
19706.500 5.83995E-11
19707.500 5.83894E-11
19708.500 5.83792E-11
19709.500 5.83685E-11
19710.500 5.83584E-11
19711.500 5.83452E-11
19712.500 5.83375E-11
19713.500 5.83273E-11
19714.500 5.83172E-11
19715.500 5.83065E-11
19716.500 5.82933E-11
19717.500 5.82856E-11
19718.500 5.82755E-11
19719.500 5.82654E-11
19720.500 5.82546E-11
19721.500 5.82445E-11
19722.500 5.82344E-11
19723.500 5.82146E-11
19724.500 5.82087E-11
19725.500 5.82010E-11
19726.500 5.81277E-11
19727.500 5.60042E-11
19728.500 5.80822E-11
19729.500 5.81503E-11
19730.500 5.81505E-11
